y,from,variable,estimate,sterr,t,p,lower_2.5,upper_97.5
DSi,rising,seasonfalling,-0.538680269840829,0.24927282259058,-2.16100682072986,0.0321456433102514,-1.00669750318017,-0.0308176135090096
DSi,rising,datasetholtgrieve,0.516289131126819,0.13819868557554,3.73584690025588,0.000257889012602956,0.258091200809748,0.782705981908822
DSi,rising,datasetmiller,1.58585567453108,0.216372845029916,7.32927310870184,9.99790183006013e-12,1.16892607133212,2.03070467835176
DSi,rising,datasetheu,1.18590673819906,0.203141806277029,5.83782708214088,2.75710628763482e-08,0.786618335695978,1.5764852167814
DSi,rising,datasetyoshikawa,0.596357991646548,0.145431792418495,4.10060263804264,6.47182135649794e-05,0.31222096842341,0.882088588152177
DSi,rising,regionCentral,0.0201646011716658,0.108684525352311,0.185533323224262,0.85304001174867,-0.186730286037989,0.232427153613018
DSi,rising,regionSouth,-0.32579453072985,0.154779537803662,-2.10489406644385,0.0368245166091993,-0.622458166843484,-0.0145064202463966
DSi,high,(Intercept),4.3608904760856,0.0991923855705519,43.9639640785115,1.14902166243488e-92,4.17453437703706,4.55658691160642
DSi,high,seasonlow,0.521912063603057,0.101497868690859,5.14209874881894,7.6639442711978e-07,0.315880438848449,0.728425663852472
DSi,high,seasonrising,0.694637229954456,0.111339922611744,6.23888730708699,3.61339383519979e-09,0.477250669639805,0.90843561073585
DSi,high,seasonfalling,0.155956960113624,0.238150200206518,0.654868062165733,0.513470134628053,-0.290727211102054,0.646389165569994
DSi,high,datasetholtgrieve,0.516289131126822,0.138198685575542,3.73584690025587,0.00025788901260297,0.258091200809747,0.782705981908824
DSi,high,datasetmiller,1.58585567453108,0.216372845029917,7.32927310870182,9.99790183006105e-12,1.16892607133212,2.03070467835176
DSi,high,datasetheu,1.18590673819906,0.20314180627703,5.83782708214085,2.75710628763514e-08,0.786618335695978,1.5764852167814
DSi,high,datasetyoshikawa,0.596357991646547,0.145431792418495,4.10060263804262,6.4718213564984e-05,0.312220968423408,0.88208858815218
DSi,high,regionCentral,0.0201646011716662,0.108684525352311,0.185533323224265,0.853040011748668,-0.18673028603799,0.23242715361302
DSi,high,regionSouth,-0.325794530729849,0.154779537803663,-2.10489406644383,0.0368245166092004,-0.622458166843484,-0.0145064202463942
DSi,falling,(Intercept),4.51684743619923,0.24790850086343,18.2198166681162,2.95256654131591e-41,4.05179591904079,5.02308834347815
DSi,falling,seasonlow,0.365955103489432,0.25085494437422,1.45883153470361,0.146524070875727,-0.156033186253389,0.850655225953181
DSi,falling,seasonrising,0.538680269840831,0.249272822590581,2.16100682072987,0.0321456433102508,0.0308176135090104,1.00669750318017
DSi,falling,seasonhigh,-0.155956960113624,0.238150200206518,-0.654868062165737,0.513470134628051,-0.646389165569993,0.290727211102055
DSi,falling,datasetholtgrieve,0.516289131126821,0.138198685575541,3.73584690025587,0.00025788901260297,0.258091200809747,0.782705981908822
DSi,falling,datasetmiller,1.58585567453108,0.216372845029917,7.32927310870183,9.99790183006087e-12,1.16892607133212,2.03070467835176
DSi,falling,datasetheu,1.18590673819906,0.20314180627703,5.83782708214086,2.75710628763507e-08,0.786618335695977,1.5764852167814
DSi,falling,datasetyoshikawa,0.596357991646547,0.145431792418495,4.10060263804263,6.47182135649828e-05,0.31222096842341,0.882088588152178
DSi,falling,regionCentral,0.0201646011716663,0.108684525352311,0.185533323224267,0.853040011748666,-0.18673028603799,0.232427153613019
DSi,falling,regionSouth,-0.325794530729849,0.154779537803663,-2.10489406644384,0.0368245166092002,-0.622458166843483,-0.0145064202463973
DIN.DIP,low,(Intercept),2.81477081243353,0.241092439669317,11.6750687673752,4.96002267554392e-23,2.37326793825083,3.27109341526979
DIN.DIP,low,seasonrising,1.0900022512627,0.253267817264,4.30375348529381,2.95404018407041e-05,0.619037049535513,1.54994915959417
DIN.DIP,low,seasonhigh,0.89638663963238,0.203559884751701,4.40355250115108,1.96846495141707e-05,0.498401752075107,1.2827615073154
DIN.DIP,low,seasonfalling,1.55049483798139,0.264591280012896,5.85996196815637,2.66299042459875e-08,1.03953392515308,2.05573776650658
DIN.DIP,low,datasetholtgrieve,-0.061845729979414,0.192736684629457,-0.320881985172229,0.748729287816952,-0.440226482131298,0.335702506944985
DIN.DIP,low,datasetmiller,0.260002696450011,0.33450143999637,0.777284236662276,0.438168205001511,-0.385855607424504,0.974805701823229
DIN.DIP,low,datasetyoshikawa,-0.761997649199435,0.227237991300254,-3.35330216940966,0.00100230189378841,-1.19642556054597,-0.320343432296416
DIN.DIP,low,regionCentral,-0.216061111490095,0.167758815150597,-1.28792702366273,0.199678557296011,-0.563962591970616,0.140680391357449
DIN.DIP,low,regionSouth,-0.00937016983510365,0.238957820455179,-0.0392126519117678,0.968770984257441,-0.487643308893757,0.499179445280817
DIN.DIP,rising,(Intercept),3.90477306369623,0.0989879805479562,39.4469413567287,4.72462926409896e-83,3.71268332095316,4.10857226250803
DIN.DIP,rising,seasonlow,-1.0900022512627,0.253267817264,-4.30375348529383,2.95404018407023e-05,-1.54994915959417,-0.619037049535513
DIN.DIP,rising,seasonhigh,-0.193615611630321,0.169061600126013,-1.14523707031051,0.253864882347219,-0.512202831645575,0.133989273282769
DIN.DIP,rising,seasonfalling,0.460492586718686,0.162304129552739,2.83722039597922,0.00515570612290957,0.145718457511344,0.78480257131661
DIN.DIP,rising,datasetholtgrieve,-0.0618457299794158,0.192736684629455,-0.320881985172241,0.748729287816943,-0.440226482131297,0.335702506944985
DIN.DIP,rising,datasetmiller,0.260002696450009,0.33450143999637,0.777284236662269,0.438168205001515,-0.385855607424502,0.974805701823228
DIN.DIP,rising,datasetyoshikawa,-0.761997649199435,0.227237991300254,-3.35330216940967,0.00100230189378838,-1.19642556054596,-0.320343432296417
DIN.DIP,rising,regionCentral,-0.216061111490093,0.167758815150596,-1.28792702366273,0.199678557296014,-0.563962591970615,0.140680391357448
DIN.DIP,rising,regionSouth,-0.00937016983510295,0.238957820455178,-0.039212651911765,0.968770984257443,-0.487643308893756,0.499179445280816
DIN.DIP,high,(Intercept),3.71115745206591,0.147310894397898,25.1926883428036,7.44310869131423e-57,3.4372884761034,4.00597676789631
DIN.DIP,high,seasonlow,-0.896386639632378,0.203559884751701,-4.40355250115108,1.96846495141707e-05,-1.2827615073154,-0.498401752075108
DIN.DIP,high,seasonrising,0.193615611630321,0.169061600126013,1.14523707031051,0.25386488234722,-0.133989273282769,0.512202831645577
DIN.DIP,high,seasonfalling,0.654108198349007,0.187402721987883,3.49038792718977,0.000627289302724385,0.277840573902408,1.02944790216224
DIN.DIP,high,datasetholtgrieve,-0.0618457299794163,0.192736684629457,-0.320881985172241,0.748729287816943,-0.440226482131297,0.335702506944985
DIN.DIP,high,datasetmiller,0.260002696450005,0.33450143999637,0.777284236662259,0.438168205001522,-0.385855607424503,0.974805701823229
DIN.DIP,high,datasetyoshikawa,-0.761997649199435,0.227237991300254,-3.35330216940966,0.0010023018937884,-1.19642556054596,-0.320343432296416
DIN.DIP,high,regionCentral,-0.216061111490093,0.167758815150596,-1.28792702366273,0.199678557296014,-0.563962591970616,0.140680391357449
DIN.DIP,high,regionSouth,-0.0093701698351033,0.238957820455178,-0.0392126519117665,0.968770984257442,-0.487643308893756,0.499179445280817
DIN.DIP,falling,(Intercept),4.36526565041491,0.132446376642605,32.9587396882454,3.53236285494043e-72,4.1206840539901,4.63132647332904
DIN.DIP,falling,seasonlow,-1.55049483798139,0.264591280012896,-5.85996196815638,2.66299042459858e-08,-2.05573776650657,-1.03953392515308
DIN.DIP,falling,seasonrising,-0.460492586718686,0.16230412955274,-2.83722039597922,0.00515570612290959,-0.784802571316609,-0.145718457511344
DIN.DIP,falling,seasonhigh,-0.654108198349007,0.187402721987883,-3.49038792718977,0.000627289302724372,-1.02944790216223,-0.277840573902409
DIN.DIP,falling,datasetholtgrieve,-0.061845729979416,0.192736684629457,-0.320881985172239,0.748729287816944,-0.440226482131297,0.335702506944985
DIN.DIP,falling,datasetmiller,0.260002696450007,0.33450143999637,0.777284236662265,0.438168205001518,-0.385855607424503,0.974805701823229
DIN.DIP,falling,datasetyoshikawa,-0.761997649199436,0.227237991300254,-3.35330216940966,0.00100230189378838,-1.19642556054597,-0.320343432296416
DIN.DIP,falling,regionCentral,-0.216061111490093,0.167758815150596,-1.28792702366272,0.199678557296014,-0.563962591970616,0.140680391357448
DIN.DIP,falling,regionSouth,-0.00937016983510233,0.238957820455178,-0.0392126519117624,0.968770984257445,-0.487643308893756,0.499179445280816
TN.TP,low,(Intercept),3.23572005882478,0.164658436346764,19.6511040103071,1.47385935670071e-41,2.89664496263414,3.5783029684515
TN.TP,low,seasonrising,-0.182699578796569,0.177235712675004,-1.0308282458377,0.304451096684261,-0.5469762435727,0.179042372413151
TN.TP,low,seasonhigh,-0.235096315849343,0.134903147764152,-1.74270444941993,0.0836455880712204,-0.512631604064007,0.0435613822661491
TN.TP,low,seasonfalling,0.635201740364787,0.18035127999455,3.52202512997957,0.000583497015729251,0.261049692614643,1.00796630248434
TN.TP,low,datasetheu,2.48417694757971,0.492968731191752,5.03921808909505,1.4615773604549e-06,1.40492821031495,3.37970445932555
TN.TP,low,datasetloken,-0.332369802362955,0.228071016695531,-1.45730837341187,0.1473364201835,-0.754314628163642,0.114813008213821
TN.TP,low,regionCentral,0.0313895609117896,0.159346729890137,0.196989049812515,0.844130194420708,-0.262599233138446,0.342294949291037
TN.TP,low,regionSouth,-1.42784828969651,0.487585843478658,-2.92840390834483,0.00399590727417119,-2.32258681708889,-0.349507699217996
TN.TP,rising,(Intercept),3.05302048002821,0.0631122135313385,48.3744795056543,1.41573541893377e-87,2.93127123643235,3.17980367847886
TN.TP,rising,seasonlow,0.182699578796568,0.177235712675005,1.03082824583769,0.304451096684267,-0.179042372413153,0.546976243572701
TN.TP,rising,seasonhigh,-0.0523967370527716,0.116499777274112,-0.449758259447035,0.653600778596071,-0.282376981435854,0.18531722278714
TN.TP,rising,seasonfalling,0.817901319161356,0.101069710202023,8.09244745558778,2.90971993151236e-13,0.620768344225323,1.01797665129073
TN.TP,rising,datasetheu,2.48417694757968,0.492968731191751,5.03921808909499,1.46157736045526e-06,1.40492821031495,3.37970445932555
TN.TP,rising,datasetloken,-0.33236980236296,0.228071016695532,-1.45730837341188,0.147336420183496,-0.754314628163642,0.114813008213822
TN.TP,rising,regionCentral,0.0313895609117909,0.159346729890137,0.196989049812523,0.844130194420702,-0.262599233138447,0.342294949291038
TN.TP,rising,regionSouth,-1.42784828969649,0.48758584347866,-2.92840390834477,0.00399590727417187,-2.32258681708889,-0.349507699217995
TN.TP,high,(Intercept),3.00062374297544,0.0973796044317175,30.8136776739474,3.32106866981421e-63,2.80933363272779,3.2046084164449
TN.TP,high,seasonlow,0.235096315849347,0.134903147764154,1.74270444941995,0.083645588071218,-0.0435613822661512,0.512631604064008
TN.TP,high,seasonrising,0.0523967370527735,0.116499777274112,0.449758259447048,0.653600778596062,-0.185317222787141,0.282376981435855
TN.TP,high,seasonfalling,0.870298056214128,0.123571538611412,7.04286817169851,8.50546274273496e-11,0.617941116966845,1.1181668088946
TN.TP,high,datasetheu,2.48417694757965,0.492968731191751,5.03921808909494,1.4615773604556e-06,1.40492821031494,3.37970445932555
TN.TP,high,datasetloken,-0.332369802362961,0.228071016695532,-1.45730837341189,0.147336420183495,-0.754314628163643,0.114813008213824
TN.TP,high,regionCentral,0.0313895609117919,0.159346729890138,0.196989049812529,0.844130194420697,-0.262599233138447,0.342294949291038
TN.TP,high,regionSouth,-1.42784828969647,0.487585843478661,-2.92840390834473,0.00399590727417242,-2.32258681708889,-0.349507699217998
TN.TP,falling,(Intercept),3.87092179918957,0.0793823214074109,48.7630209164958,5.05880920412588e-88,3.71978483666896,4.03008079216698
TN.TP,falling,seasonlow,-0.635201740364789,0.180351279994553,-3.52202512997953,0.000583497015729319,-1.00796630248434,-0.261049692614642
TN.TP,falling,seasonrising,-0.817901319161354,0.101069710202023,-8.09244745558773,2.90971993151309e-13,-1.01797665129073,-0.620768344225323
TN.TP,falling,seasonhigh,-0.870298056214125,0.123571538611412,-7.04286817169851,8.50546274273493e-11,-1.1181668088946,-0.617941116966845
TN.TP,falling,datasetheu,2.48417694757965,0.49296873119175,5.03921808909494,1.4615773604556e-06,1.40492821031494,3.37970445932555
TN.TP,falling,datasetloken,-0.332369802362963,0.228071016695532,-1.4573083734119,0.147336420183492,-0.754314628163643,0.114813008213822
TN.TP,falling,regionCentral,0.0313895609117921,0.159346729890137,0.19698904981253,0.844130194420696,-0.262599233138447,0.342294949291038
TN.TP,falling,regionSouth,-1.42784828969646,0.48758584347866,-2.92840390834472,0.00399590727417254,-2.32258681708889,-0.349507699217998
chla,low,(Intercept),4.26744467784976,0.188951757202234,22.5848372147306,1.70207398408358e-52,3.90003384614186,4.64610956003908
chla,low,seasonrising,-0.686409699596039,0.205548880479697,-3.33939887190891,0.00103678025985061,-1.0997725283824,-0.281148789811662
chla,low,seasonhigh,-1.20478717768592,0.134859168744637,-8.93366901858374,7.57573230689672e-16,-1.47294680284733,-0.937317697683424
chla,low,seasonfalling,-1.14249627888602,0.21720639175008,-5.25995699150784,4.39308634856166e-07,-1.57314043090582,-0.716849558725494
chla,low,datasetmiller,-0.816167338603347,0.293442276825409,-2.78135566365219,0.00603962467629718,-1.35066665521031,-0.234082849704733
chla,low,datasetheu,-2.14682359659416,0.296594256006527,-7.23825075205405,1.60566270492707e-11,-2.73918964536808,-1.58038378618389
chla,low,datasetyoshikawa,-0.488086316899354,0.194244647152341,-2.51274011435981,0.0129335992535747,-0.881464527968256,-0.0973181079391053
chla,low,regionCentral,-0.211595304275847,0.158595810087634,-1.33417966186451,0.183972378936391,-0.508270842740872,0.100288593041805
chla,low,regionSouth,-0.54746006003707,0.240627955931821,-2.2751307424653,0.0241773320400315,-0.994095038108332,-0.0644407955145112
chla,rising,(Intercept),3.58103497825372,0.0819634031491079,43.6906575455279,5.85841607637721e-93,3.42231867477662,3.74797770544093
chla,rising,seasonlow,0.686409699596035,0.205548880479697,3.3393988719089,0.00103678025985067,0.281148789811663,1.0997725283824
chla,rising,seasonhigh,-0.518377478089887,0.155671996875163,-3.32993401829095,0.00107036136560112,-0.818302800518136,-0.204624507311556
chla,rising,seasonfalling,-0.456086579289981,0.13488457852201,-3.3813100377191,0.00089956768454917,-0.719051683669714,-0.187001060447551
chla,rising,datasetmiller,-0.816167338603343,0.29344227682541,-2.78135566365218,0.00603962467629746,-1.35066665521031,-0.234082849704734
chla,rising,datasetheu,-2.14682359659414,0.296594256006527,-7.238250752054,1.60566270492744e-11,-2.73918964536808,-1.58038378618389
chla,rising,datasetyoshikawa,-0.488086316899356,0.194244647152341,-2.51274011435982,0.0129335992535744,-0.881464527968256,-0.0973181079391067
chla,rising,regionCentral,-0.211595304275845,0.158595810087634,-1.33417966186449,0.183972378936396,-0.508270842740872,0.100288593041805
chla,rising,regionSouth,-0.547460060037074,0.240627955931821,-2.27513074246531,0.0241773320400306,-0.994095038108332,-0.0644407955145107
chla,high,(Intercept),3.06265750016383,0.132347161493239,23.1410894318296,7.89272101703527e-54,2.81401297764341,3.33377996156561
chla,high,seasonlow,1.20478717768593,0.134859168744637,8.93366901858377,7.57573230689574e-16,0.937317697683424,1.47294680284733
chla,high,seasonrising,0.51837747808989,0.155671996875163,3.32993401829097,0.00107036136560104,0.204624507311556,0.818302800518134
chla,high,seasonfalling,0.0622908987999067,0.170269260944524,0.365837606003363,0.7149520380503,-0.276104037965835,0.392918552162359
chla,high,datasetmiller,-0.816167338603344,0.293442276825408,-2.78135566365219,0.00603962467629722,-1.35066665521031,-0.234082849704736
chla,high,datasetheu,-2.14682359659414,0.296594256006526,-7.23825075205404,1.6056627049271e-11,-2.73918964536808,-1.58038378618389
chla,high,datasetyoshikawa,-0.488086316899356,0.19424464715234,-2.51274011435983,0.0129335992535743,-0.881464527968255,-0.097318107939106
chla,high,regionCentral,-0.211595304275845,0.158595810087634,-1.33417966186449,0.183972378936396,-0.508270842740872,0.100288593041804
chla,high,regionSouth,-0.547460060037072,0.24062795593182,-2.27513074246531,0.0241773320400308,-0.994095038108331,-0.064440795514512
chla,falling,(Intercept),3.12494839896374,0.107125394128923,29.170939573888,3.1099567890217e-67,2.92208484468547,3.34253170603748
chla,falling,seasonlow,1.14249627888602,0.21720639175008,5.25995699150782,4.39308634856193e-07,0.716849558725495,1.57314043090581
chla,falling,seasonrising,0.456086579289984,0.13488457852201,3.38131003771912,0.00089956768454912,0.18700106044755,0.719051683669714
chla,falling,seasonhigh,-0.0622908987999041,0.170269260944524,-0.365837606003348,0.714952038050311,-0.392918552162359,0.276104037965834
chla,falling,datasetmiller,-0.816167338603347,0.293442276825409,-2.7813556636522,0.00603962467629713,-1.35066665521031,-0.234082849704735
chla,falling,datasetheu,-2.14682359659415,0.296594256006526,-7.23825075205405,1.60566270492707e-11,-2.73918964536808,-1.58038378618389
chla,falling,datasetyoshikawa,-0.488086316899356,0.194244647152341,-2.51274011435983,0.0129335992535743,-0.881464527968255,-0.0973181079391065
chla,falling,regionCentral,-0.211595304275845,0.158595810087634,-1.3341796618645,0.183972378936396,-0.508270842740872,0.100288593041805
chla,falling,regionSouth,-0.547460060037072,0.24062795593182,-2.27513074246531,0.0241773320400309,-0.994095038108332,-0.0644407955145127
DO,low,(Intercept),1.64378872689532,0.0856922943104364,19.1824567205586,7.26942756226398e-44,1.47743163849088,1.81243713042209
DO,low,seasonrising,0.20330046443582,0.0932924067274418,2.17917482855569,0.0307365352065619,0.0195123252137176,0.385442235148569
DO,low,seasonhigh,0.00428166903875605,0.0616232921905149,0.0694813419821651,0.944690618350587,-0.115929814292109,0.124325415080756
DO,low,seasonfalling,0.278761529478183,0.0983170371339918,2.83533289452439,0.00515069557907276,0.0859408349963783,0.470564868690107
DO,low,datasetmiller,-0.55745884121682,0.13974957509819,-3.98898415845015,9.95536090538521e-05,-0.860051745135607,-0.244490955530933
DO,low,datasetheu,-0.107117025792052,0.13359749381567,-0.801789185804983,0.42382811754555,-0.388197775452119,0.168401932592444
DO,low,datasetyoshikawa,0.359508045479958,0.0876559810573259,4.10135213984822,6.43627939834196e-05,0.187059326912357,0.531556363295826
DO,low,regionCentral,0.0946525667325691,0.0722704704090147,1.30969905407953,0.192118298923894,-0.0453692815751663,0.237881572794536
DO,low,regionSouth,0.216208938722489,0.108901829233297,1.98535635484425,0.0487618353045743,-0.0132977511217845,0.453545428859182
DO,rising,(Intercept),1.84708919133114,0.036908319548155,50.0453343296002,1.16870102671859e-101,1.77542827461277,1.92040314203624
DO,rising,seasonlow,-0.203300464435819,0.0932924067274417,-2.17917482855567,0.0307365352065631,-0.38544223514857,-0.0195123252137178
DO,rising,seasonhigh,-0.199018795397061,0.0700568570209767,-2.84081821337589,0.00506705088326516,-0.335047346466707,-0.0601691487396901
DO,rising,seasonfalling,0.075461065042364,0.0607066268086854,1.2430449361019,0.215614729605521,-0.0430104471536832,0.195194364178354
DO,rising,datasetmiller,-0.557458841216817,0.13974957509819,-3.98898415845014,9.95536090538554e-05,-0.860051745135606,-0.244490955530932
DO,rising,datasetheu,-0.107117025792053,0.13359749381567,-0.801789185804989,0.423828117545546,-0.388197775452119,0.168401932592445
DO,rising,datasetyoshikawa,0.359508045479958,0.0876559810573257,4.10135213984822,6.43627939834185e-05,0.187059326912357,0.531556363295826
DO,rising,regionCentral,0.0946525667325694,0.0722704704090146,1.30969905407953,0.192118298923891,-0.0453692815751659,0.237881572794536
DO,rising,regionSouth,0.216208938722488,0.108901829233296,1.98535635484425,0.0487618353045742,-0.013297751121784,0.453545428859179
DO,high,(Intercept),1.64807039593407,0.0595461095604814,27.6772136433215,6.87596918482991e-64,1.53359127256674,1.76709726182444
DO,high,seasonlow,-0.00428166903875653,0.0616232921905151,-0.0694813419821727,0.944690618350581,-0.124325415080755,0.115929814292109
DO,high,seasonrising,0.199018795397062,0.0700568570209767,2.8408182133759,0.00506705088326503,0.0601691487396897,0.335047346466707
DO,high,seasonfalling,0.274479860439424,0.0766081565527401,3.58290647876981,0.000446895989720231,0.123474420256287,0.423916504470174
DO,high,datasetmiller,-0.557458841216816,0.13974957509819,-3.98898415845012,9.95536090538629e-05,-0.860051745135608,-0.244490955530934
DO,high,datasetheu,-0.107117025792051,0.13359749381567,-0.801789185804973,0.423828117545555,-0.388197775452119,0.168401932592444
DO,high,datasetyoshikawa,0.359508045479959,0.0876559810573258,4.10135213984823,6.43627939834173e-05,0.187059326912358,0.531556363295826
DO,high,regionCentral,0.0946525667325688,0.0722704704090147,1.30969905407952,0.192118298923895,-0.0453692815751659,0.237881572794536
DO,high,regionSouth,0.216208938722485,0.108901829233297,1.98535635484422,0.0487618353045776,-0.0132977511217843,0.453545428859182
DO,falling,(Intercept),1.9225502563735,0.048198241530374,39.8883900185845,1.20543324924422e-86,1.82954948320363,2.01853049925638
DO,falling,seasonlow,-0.278761529478181,0.0983170371339918,-2.83533289452437,0.00515069557907318,-0.470564868690107,-0.0859408349963774
DO,falling,seasonrising,-0.0754610650423617,0.0607066268086853,-1.24304493610186,0.215614729605534,-0.195194364178354,0.0430104471536831
DO,falling,seasonhigh,-0.274479860439423,0.0766081565527398,-3.5829064787698,0.000446895989720244,-0.423916504470174,-0.123474420256288
DO,falling,datasetmiller,-0.557458841216812,0.13974957509819,-3.98898415845009,9.95536090538721e-05,-0.860051745135607,-0.244490955530934
DO,falling,datasetheu,-0.107117025792049,0.13359749381567,-0.801789185804962,0.423828117545562,-0.388197775452118,0.168401932592445
DO,falling,datasetyoshikawa,0.359508045479959,0.0876559810573257,4.10135213984824,6.43627939834151e-05,0.187059326912358,0.531556363295825
DO,falling,regionCentral,0.0946525667325679,0.0722704704090146,1.30969905407951,0.192118298923898,-0.0453692815751652,0.237881572794535
DO,falling,regionSouth,0.216208938722483,0.108901829233296,1.9853563548442,0.0487618353045794,-0.013297751121784,0.45354542885918
cond,low,(Intercept),5.32825711903484,0.13790263173791,38.6378204091235,2.55175759015524e-62,5.05584683190408,5.60371303852885
cond,low,seasonrising,-0.452194261736675,0.139713078020141,-3.23659222275158,0.00163640897558885,-0.730942029449165,-0.176430958217941
cond,low,seasonhigh,-0.147656438370702,0.132136215514923,-1.11745623858909,0.266450396407429,-0.412039256096727,0.113589951557675
cond,low,seasonfalling,-0.144924420590567,0.141553317695815,-1.02381507512241,0.30836856099561,-0.427322045511799,0.134643112633125
cond,low,datasetmiller,-0.204995239276587,0.103764707052597,-1.9755776804986,0.0509311620431264,-0.399579369658855,-0.00263849542385356
cond,low,regionCentral,0.12087973885216,0.0638727694371352,1.89250818333675,0.0612867592599672,-0.0013349554499688,0.246500451533213
cond,low,regionSouth,-0.120985845556412,0.146887488064611,-0.823663384475564,0.412071564617736,-0.406299740462755,0.175149280485432
cond,rising,(Intercept),4.87606285729817,0.0250876944490363,194.360739971683,8.11856962419612e-132,4.82705739523709,4.92586281045585
cond,rising,seasonlow,0.452194261736677,0.139713078020141,3.2365922227516,0.00163640897558878,0.176430958217942,0.730942029449163
cond,rising,seasonhigh,0.304537823365974,0.0467605474989734,6.51270867546321,2.90977535606993e-09,0.213343124572043,0.396920687512108
cond,rising,seasonfalling,0.307269841146107,0.0406152474228469,7.5653814920074,1.84426751019906e-11,0.227764113623127,0.387276975823116
cond,rising,datasetmiller,-0.204995239276588,0.103764707052597,-1.97557768049861,0.0509311620431251,-0.399579369658855,-0.00263849542385322
cond,rising,regionCentral,0.12087973885216,0.0638727694371352,1.89250818333674,0.0612867592599684,-0.0013349554499682,0.246500451533212
cond,rising,regionSouth,-0.120985845556413,0.146887488064612,-0.823663384475568,0.412071564617734,-0.406299740462756,0.175149280485427
cond,high,(Intercept),5.18060068066414,0.0394608209447742,131.284665565231,1.12310199325805e-114,5.10424418807486,5.25895385797335
cond,high,seasonlow,0.147656438370703,0.132136215514922,1.11745623858909,0.266450396407425,-0.113589951557675,0.412039256096728
cond,high,seasonrising,-0.304537823365973,0.0467605474989733,-6.51270867546322,2.90977535606982e-09,-0.396920687512109,-0.213343124572043
cond,high,seasonfalling,0.00273201778013406,0.0507677289238587,0.0538140633438918,0.957189605500632,-0.0971360386315357,0.101911490440623
cond,high,datasetmiller,-0.204995239276589,0.103764707052597,-1.97557768049862,0.0509311620431242,-0.399579369658855,-0.00263849542385398
cond,high,regionCentral,0.12087973885216,0.0638727694371353,1.89250818333675,0.0612867592599677,-0.00133495544996865,0.246500451533213
cond,high,regionSouth,-0.120985845556412,0.146887488064612,-0.823663384475559,0.412071564617739,-0.406299740462754,0.17514928048543
cond,falling,(Intercept),5.18333269844428,0.0319406623358199,162.280063072813,6.26634159554795e-124,5.12137733701972,5.24659619923604
cond,falling,seasonlow,0.144924420590569,0.141553317695815,1.02381507512242,0.308368560995605,-0.134643112633122,0.427322045511797
cond,falling,seasonrising,-0.307269841146107,0.0406152474228469,-7.56538149200741,1.84426751019893e-11,-0.387276975823116,-0.227764113623126
cond,falling,seasonhigh,-0.00273201778013422,0.0507677289238586,-0.0538140633438951,0.95718960550063,-0.101911490440623,0.0971360386315362
cond,falling,datasetmiller,-0.204995239276589,0.103764707052597,-1.97557768049862,0.0509311620431241,-0.399579369658855,-0.00263849542385277
cond,falling,regionCentral,0.12087973885216,0.0638727694371352,1.89250818333675,0.0612867592599673,-0.00133495544996907,0.246500451533213
cond,falling,regionSouth,-0.120985845556412,0.146887488064612,-0.82366338447556,0.412071564617739,-0.406299740462754,0.175149280485431
